INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
In the year 2350 William and his son Catherine, accompanied by their daughter Emily, left their home in Bristol for an expedition to the coast of the United States. When Catherine fell ill with dysentery and William became ill with a case of typhoid fever, the family made a hurried departure, leaving Catherine in charge. After a time they reached a town called Houlton, where William, sickened with dysentary, lost the power of speech and could barely walk. When they came to the edge of the town, Catherine gave them directions to a house that was on the edge, but she could not speak. They began to walk down the road that led to the town.	scratchplot	15	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b01ded1f01d1bed5185	021bc7cb-a945-4c67-b1e7-0fcd171843e8	0001ec48d0--62296b01ded1f01d1bed5185	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:05:37.578
Tom was a new job at a new school. He decided to start working. He started to work hard. Eventually he was able to get a job. Tom ended up with a new job.	plan-and-write	5	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b04b1874329811d4816	f7a6081a-b9b6-437c-a71f-8c7b5c3597bb	0001ec48d0--62296b04b1874329811d4816	c3fa918b26f9cb43d8f497348ec0f13a	APPROVED	2022-03-10T03:05:40.774
Jack and Dora Green, the daughter of a major newspaper publisher, live in the Gotham Mansion, the home of Jack's business partner, Doree Green, and the mother of their three-year old daughter, Dora. Their home is a large home with a large lawn. A large stone sculpture of a man stands at the front of the front door, which is marked with a red paint that is difficult to remove without destroying the painting. It was a beautiful day, sunny and warm. The grass was green and lush. The air was clear, and crisp. It was the perfect summer day.	scratchplot	1	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b075c9960414912cb3d	785b9681-124d-4ce9-bcba-6c170ea37408	0001ec48d0--62296b075c9960414912cb3d	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:05:43.808
David Pines was a handsome young man in his mid-twenties. He had a beautiful wife, Gina Miller. He was a very successful software entrepreneur and he was well-known for his philanthropy. He and Gina were living in San Mateo County, California. The day before David's death, Gina called home to tell him she had something she had to tell David. After she hung up, Gina went to the garage to get something to read to David. The last time she saw him, he had a deep gash on the side of his head that looked like a gunshot wound.	scratchplot	17	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b11ff125b16a45c7d0f	e708cc20-1ccb-46b8-badc-1f66bf7a634a	0001ec48d0--62296b11ff125b16a45c7d0f	c3fa918b26f9cb43d8f497348ec0f13a	APPROVED	2022-03-10T03:05:53.697
It all began with the idea that Michael and his friend Maeve need more friends. Michael's grandfather had recently passed away and he needed to find a friend to fill the void. Unfortunately Michael's old friend Maevis is the type who doesn't get along with others and she won't even go with Michael to school. Maevis has been in the past when Michael had needed someone to go with. But that wasn't the worst of it because Maevis also doesn't have a boyfriend. Michael and Maeve became best friends, and the rest of their lives were filled with friendship and love.	scratchplot	37	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b2773a36d72fbbbd495	26900828-da03-4e99-b32c-b5d4dcc95c9c	0001ec48d0--62296b2773a36d72fbbbd495	c3fa918b26f9cb43d8f497348ec0f13a	APPROVED	2022-03-10T03:06:15.736
I was a great shape. I decided to try out for the gym. I got a membership. I started exercising for months. I was able to lose weight.	plan-and-write	9	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b279df18e30cf1a7880	ba00f379-0e15-4acc-a538-46272a81ae93	0001ec48d0--62296b279df18e30cf1a7880	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:06:15.747
I wanted to get a new car. I decided to buy a new one. I bought a new car. It took me four months. I was happy.	plan-and-write	34	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b46818b5c5371fc4704	5c1c8c10-52ff-402a-83b3-0d64206e6c7b	0001ec48d0--62296b46818b5c5371fc4704	c3fa918b26f9cb43d8f497348ec0f13a	APPROVED	2022-03-10T03:06:46.249
I was a very fat man. I decided to start exercising. I started to lose weight. I exercised. I lost weight.	plan-and-write	36	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b50294a1e5c16215567	843694f2-231a-4a79-8913-6337fedef7a4	0001ec48d0--62296b50294a1e5c16215567	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:06:56.928
In the summer of 1889, the small town of Washoe was the perfect place to raise a family. George W., a boy of fourteen, and Penny, a girl of sixteen, moved in, and the Wilson's began to plan a wonderful life together. Penny and George W.'s lives changed forever in June 1890. George had recently turned eighteen and, in accordance with the laws of his state of Idaho, he could legally marry his sweetheart Penny. Penny's family, however, didn't approve. They believed that George should wait to marry until he was at least twenty-five years old.	scratchplot	49	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b5a4fce190ebda71c47	26b551e5-e8bc-431b-a2a6-cedd1f8d7ade	0001ec48d0--62296b5a4fce190ebda71c47	c3fa918b26f9cb43d8f497348ec0f13a	APPROVED	2022-03-10T03:07:06.732
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b72de31052c5f313371	6c57b6e2-b9d7-4128-a323-a8a66cc7d3ee	0001ec48d0--62296b72de31052c5f313371	c3fa918b26f9cb43d8f497348ec0f13a	APPROVED	2022-03-10T03:07:30.893
Tom was a very overweight man. He decided to lose weight. He started to lose weight. He went to a diet. He gained weight.	plan-and-write	35	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296b82469e045138987ab3	e8573d5c-fe39-4a7d-8d1d-7577fa5f2de3	0001ec48d0--62296b82469e045138987ab3	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:07:46.355
"A new world is dawning. The human race is becoming extinct, a plague of zombies has infected all humans and has now turned its attention on Washoe. The only known cure is the creation of a Washoe virus"" and the only known person who can create this virus is Benjamin. Brother and Sister have to save their family and find the cure before the virus can destroy them. Benjamin, in his final attempt to create the virus, has found a mysterious old man in the woods. Benjamin has a choice to make. Will he create the Washoe Virus?"	scratchplot	11	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296ba51315ef143e391e41	987cb6bf-c4ba-494b-a140-126032f05994	0001ec48d0--62296ba51315ef143e391e41	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:08:21.127
John is in love with Minnie, and is determined to marry her, despite being unable to speak a word of Chinese. Minnie loves John, and also wants to get married. Their father disapproves of their relationship, and they argue often. John is not allowed to visit Minnie's home or to visit her parents, but he secretly does so. John and Minnie marry. They live happily ever after.	scratchplot	9	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296bad71e8801bf5e4cb30	a4693a4e-9181-4435-8a80-fbb7a55363f7	0001ec48d0--62296bad71e8801bf5e4cb30	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:08:29.873
I was overweight. I decided to go to the gym. I made a lot of weight. I started to lose weight. I had a lot of weight.	plan-and-write	33	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296bc8de31052c5f3136b0	b1683a2c-8f3a-48e8-98a0-8f5fafc0ce84	0001ec48d0--62296bc8de31052c5f3136b0	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:08:56.974
I had to lose some weight. I decided to start eating healthier food. After a few months, i was able to lose weight. I started eating healthy foods. I went to the gym to get a new diet.	plan-and-write	24	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296bcfde31052c5f3136cf	ae00ea3b-9e8b-4f3a-81a6-0e2fd48bc0ff	0001ec48d0--62296bcfde31052c5f3136cf	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:09:03.441
Tom wanted to be a chef. He decided to try out for a local restaurant. He worked hard for months. Eventually he became a great chef. Tom was happy to be a chef.	plan-and-write	30	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296bf0de31052c5f3137f8	2d8249c6-0c32-4af9-bc86-fd83e04937a5	0001ec48d0--62296bf0de31052c5f3137f8	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:09:36.656
The man with no name is known as Michael Jackson. His name was unknown before he met a girl in a nightclub. The girl has the ability to change her body's physical appearance. The man, on the other hand, cannot change his body's appearance. He becomes interested in the body of the girl in question after he sees her in a club, and he becomes obsessed with it. Michael's body was found at his home. He had been strangled. He died from a drug overdose.	scratchplot	4	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296c1e95aad761f1781605	f14fc5d5-19ce-41ca-9cbd-2f8b1cdd0746	0001ec48d0--62296c1e95aad761f1781605	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:10:22.472
The city was built centuries ago to contain a god, but after the god was killed by an evil wizard, the city is now a desolate wasteland, waiting for the next god to be summoned. The wizard is still around, and now he has sent a young girl, Sarah, to Ireland to retrieve her dead god's remains. Joe is not happy about the plan. In the end, Joe is convinced that the only way to defeat the evil wizard is to become the new god.	scratchplot	47	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296c4082605f64962a45d0	eae62ff6-065f-45cc-80c9-681105d21246	0001ec48d0--62296c4082605f64962a45d0	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:10:56.940
Tom had to lose his weight. He decided to start exercising. He started to lose weight. Eventually he became a personal trainer. Tom was able to get the weight he did.	plan-and-write	29	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296c634fce190ebda7283a	d314ccac-5fb1-4956-bec7-5591b01cca70	0001ec48d0--62296c634fce190ebda7283a	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:11:31.415
Michael Michael's parents have been missing for two years. His sister Jane, who lives with her parents, was murdered when she was twelve years old. She was found in a wooded area and badly beaten. Her parents have not been heard from since. When Michael Michael was twelve, his father, Michael, got himself arrested for murder. Two years later, the police discovered that he had been using Michael Michael as a living breathing test subject for his experiments. A man is about to go on trial for a crime he didn't commit.	scratchplot	40	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296c86b1874329811d5532	7d53e4dd-f195-4dda-9117-75753febe486	0001ec48d0--62296c86b1874329811d5532	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:12:06.131
I wanted to get a new car. I decided to buy a new one. I bought a new car. It took me four months. I was happy.	plan-and-write	34	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296cb17a07670e20f37853	5c1c8c10-52ff-402a-83b3-0d64206e6c7b	0001ec48d0--62296cb17a07670e20f37853	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:12:49.655
Tom wanted to be a doctor. He decided to try out for a local college. He started working on a few months. He started to feel confident. Eventually he became a great doctor.	plan-and-write	7	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296cd49ddc6a68931b9392	34c6aa9f-4cf2-4c93-8795-7eac08969fc3	0001ec48d0--62296cd49ddc6a68931b9392	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:13:24.749
The two women who run the bar where John works for Viridian are on an evening trip to a bar on the outskirts of Rome and are enjoying themselves with a group of strangers. The group has two bartenders and they're a little tipsy as they wait for the bar to open. Viridia is sitting on the edge of the bar and John is seated in a corner by himself. Viridia and one of her friends start flirting with him. The bartender, who was a friend of Viridia's, had to get out of the way of a drunken patron.	scratchplot	33	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296cf895aad761f1781f1d	5b0fa27b-07e6-4015-b170-7ab6434d39ef	0001ec48d0--62296cf895aad761f1781f1d	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:14:00.377
John and Cheryl had been divorced for years, and while the divorce was final, there were still legal problems. John had bought a house in a nice part of town, and now, as it was approaching its five-year anniversary, his friends began asking questions about the house. The house was nice, and had nice rooms and a pool and all that. But the people who lived there had some problems. They lived with their mother and her family of five, with no money and no job. On the first day of the week of September, 1995, John and his friends got in their cars and drove back to the house they had been renting in the woods.	scratchplot	2	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296d25290351193d8395fd	be092330-64a0-4322-8a47-22ae42a54a80	0001ec48d0--62296d25290351193d8395fd	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:14:45.446
John H. is a retired US Air Force Captain in civilian life and a respected veteran of the Vietnam war. He and his wife, Berta, have a daughter and a grandson, whom he and Bertan have raised to believe that Earth is the only home in the galaxy. But now the young people of South Sudan are rising up against a dictator and his repressive army. John and Bertal go to South Sudan to try to stop them. The world is coming to an end. A new day has dawned. It is time to fight.	scratchplot	10	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296d2cf2f0126f42089904	648e791e-0af7-4afa-83e7-ea2d6b10a2bf	0001ec48d0--62296d2cf2f0126f42089904	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:14:52.413
Tom was feeling sick. He decided to go to a gym. He started to lose weight. Eventually he did a lot of weight. Tom felt much better.	plan-and-write	47	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296d525af44b5d7e550a72	de8dbdd1-bf26-4b8c-8ac3-7d27da38bf1e	0001ec48d0--62296d525af44b5d7e550a72	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:15:30.471
I had to lose some weight. I decided to start eating healthier food. After a few months, i was able to lose weight. I started eating healthy foods. I went to the gym to get a new diet.	plan-and-write	24	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296d745b075e1d27d16c3c	ae00ea3b-9e8b-4f3a-81a6-0e2fd48bc0ff	0001ec48d0--62296d745b075e1d27d16c3c	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:16:04.847
The first year of Bella C's life, John Smith lived with his mother in the tiny town of North Pole, Alaska. Bella's parents, a widowed couple, had separated a few years earlier, and it seemed as if the relationship was destined for divorce. The years passed by in a haze of alcohol abuse and an addiction to painkillers. Bella, her mother, and her brother, Alex, moved out of the house, which Bella shared with a friend of hers. When Bella moved into her new house, she was excited and anxious for a fresh start. But when her mother moved into a smaller apartment nearby, her hope for a new start was dashed.	scratchplot	44	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296da5ded1f01d1bed7d66	06544684-95e2-40af-88b5-1b71cab6f14b	0001ec48d0--62296da5ded1f01d1bed7d66	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:16:53.442
The Gomes boys were raised in poverty by their parents on the streets of Lisbon. They moved to a small village in southern Portugal and became the youngest athletes in the country. Luiz, the oldest, played soccer for the national team. Jose, the youngest, was a talented baseball player. Their parents were both teachers, so they were taught the value of hard work, and the importance of teaching each other. The Gomes brothers went on to dominate the soccer field as the best soccer players in Portugal for years to come.	scratchplot	48	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296dcec72a824e5bb48d06	b1e24a16-00c2-4af5-a3fe-ce6b827843e1	0001ec48d0--62296dcec72a824e5bb48d06	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:17:34.142
David Pines was a handsome young man in his mid-twenties. He had a beautiful wife, Gina Miller. He was a very successful software entrepreneur and he was well-known for his philanthropy. He and Gina were living in San Mateo County, California. The day before David's death, Gina called home to tell him she had something she had to tell David. After she hung up, Gina went to the garage to get something to read to David. The last time she saw him, he had a deep gash on the side of his head that looked like a gunshot wound.	scratchplot	17	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296e0937825f2adb4183ab	e708cc20-1ccb-46b8-badc-1f66bf7a634a	0001ec48d0--62296e0937825f2adb4183ab	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:18:33.028
John and Cheryl had been divorced for years, and while the divorce was final, there were still legal problems. John had bought a house in a nice part of town, and now, as it was approaching its five-year anniversary, his friends began asking questions about the house. The house was nice, and had nice rooms and a pool and all that. But the people who lived there had some problems. They lived with their mother and her family of five, with no money and no job. On the first day of the week of September, 1995, John and his friends got in their cars and drove back to the house they had been renting in the woods.	scratchplot	2	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296e344fce190ebda73c56	be092330-64a0-4322-8a47-22ae42a54a80	0001ec48d0--62296e344fce190ebda73c56	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:19:16.433
I decided to lose weight and lose weight. I started eating healthy foods. I went to the gym. I exercised for a while. I lost weight.	plan-and-write	25	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296e7deefaa33c9da1384a	4fb4c8c7-458e-40e1-9585-58771603a355	0001ec48d0--62296e7deefaa33c9da1384a	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:20:29.929
I was overweight. I decided to start eating healthier food. I started to eat more. After a few months, i started eating healthy food. Eventually, i started eating healthy food.	plan-and-write	27	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296e8ac72a824e5bb4943f	55bdf744-f0fb-4bdb-a2b6-b718ebb78e16	0001ec48d0--62296e8ac72a824e5bb4943f	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:20:42.306
I wanted to lose weight. I decided to start eating healthy food. I started to lose weight. Eventually, i started eating healthy food. I ate healthy foods.	plan-and-write	45	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296e9f4fce190ebda74156	f67f7639-819a-4146-831d-ec7436157089	0001ec48d0--62296e9f4fce190ebda74156	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:21:03.476
"In the early 1930s, William T.Treadwell had been a successful attorney in Farragut. But when the economy collapsed, he lost his job. When he became homeless, he met Polly, a beautiful, intelligent woman he had met in a bar. Soon, they found themselves on the same boat, the Oddy Lady."" They sailed out to California, where he worked as a lawyer and she worked as an actress. He fell in love with her. She wanted to marry him. But he said no. They lived together. He was still a lawyer. She was still an actress."	scratchplot	20	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296ec08299be0d451a1d2f	e6c41dd0-d760-44b7-95c9-686757932edb	0001ec48d0--62296ec08299be0d451a1d2f	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:21:36.947
I was overweight. I decided to lose weight. I exercised every day. I ate healthy foods for months. I gained weight.	plan-and-write	43	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296eedff125b16a45ca1d9	819462ea-1d5a-4549-b132-805c9c15154a	0001ec48d0--62296eedff125b16a45ca1d9	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:22:21.458
The man with no name is known as Michael Jackson. His name was unknown before he met a girl in a nightclub. The girl has the ability to change her body's physical appearance. The man, on the other hand, cannot change his body's appearance. He becomes interested in the body of the girl in question after he sees her in a club, and he becomes obsessed with it. Michael's body was found at his home. He had been strangled. He died from a drug overdose.	scratchplot	4	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296efade31052c5f3155e3	f14fc5d5-19ce-41ca-9cbd-2f8b1cdd0746	0001ec48d0--62296efade31052c5f3155e3	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:22:34.824
Zemal was a small child in a small village in the middle of the forest. He used to live alone in the forest, which was a place where all animals lived. Every day, Zemel used to go out into the forest to find some insects. One day, he came across a strange looking dog, Nessie. Nessie looked exactly like a dog, and she was always nice and obedient. The boy started to play with Nessie and she would obey him. Zemal had never seen a dog like that before. He didn't know anything about the animals, so Nessie began to teach him how to talk to them.	scratchplot	26	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296f0f0dcab8597d7ffb1f	77b17ff0-f39d-467e-a34d-b2cafa15fc2d	0001ec48d0--62296f0f0dcab8597d7ffb1f	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:22:55.821
I wanted to get a new car. I decided to buy a new one. I bought a new car. It took me four months. I was happy.	plan-and-write	34	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296f0fb608822f9f598285	5c1c8c10-52ff-402a-83b3-0d64206e6c7b	0001ec48d0--62296f0fb608822f9f598285	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:22:55.458
I wanted to be a chef. I decided to go to a local restaurant. I watched the movie. Eventually i got a job. I made a lot of money.	plan-and-write	44	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296f320dcab8597d7ffbe5	e2448e27-0f2c-4513-9c3b-fabf42f9228e	0001ec48d0--62296f320dcab8597d7ffbe5	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:23:30.182
In the summer of 1889, the small town of Washoe was the perfect place to raise a family. George W., a boy of fourteen, and Penny, a girl of sixteen, moved in, and the Wilson's began to plan a wonderful life together. Penny and George W.'s lives changed forever in June 1890. George had recently turned eighteen and, in accordance with the laws of his state of Idaho, he could legally marry his sweetheart Penny. Penny's family, however, didn't approve. They believed that George should wait to marry until he was at least twenty-five years old.	scratchplot	49	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296f5a8fd2c4357eee3ecf	26b551e5-e8bc-431b-a2a6-cedd1f8d7ade	0001ec48d0--62296f5a8fd2c4357eee3ecf	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:24:10.183
The two women who run the bar where John works for Viridian are on an evening trip to a bar on the outskirts of Rome and are enjoying themselves with a group of strangers. The group has two bartenders and they're a little tipsy as they wait for the bar to open. Viridia is sitting on the edge of the bar and John is seated in a corner by himself. Viridia and one of her friends start flirting with him. The bartender, who was a friend of Viridia's, had to get out of the way of a drunken patron.	scratchplot	33	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296f675c996041491309ca	5b0fa27b-07e6-4015-b170-7ab6434d39ef	0001ec48d0--62296f675c996041491309ca	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:24:23.771
One of the most dangerous beings known to humans, Jose is a fierce, bloodthirsty dog who fights with the intention of killing his opponents. He is one of the few humans that can understand a dog's language, and has a very powerful psychic link to the world of the dogs. After years of living with Jose and fighting against all odds, Joan discovers that she is his daughter. But with the dog's power comes his wrath, and Jose is quick to kill. She had to live with him. They had been lovers for a long time, but she had never wanted anything more than to see him dead.	scratchplot	7	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296f898fd2c4357eee4035	81838db1-cf3e-4f32-b6e9-051e5f504c7b	0001ec48d0--62296f898fd2c4357eee4035	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:24:57.182
Tom wanted to be a chef. He decided to try out for a local restaurant. He worked hard for months. Eventually he became a great chef. Tom was happy to be a chef.	plan-and-write	30	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296f8a95aad761f1783d01	2d8249c6-0c32-4af9-bc86-fd83e04937a5	0001ec48d0--62296f8a95aad761f1783d01	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:24:58.376
"On Earth, Jude and his wife, Julia, have made their home, where Jude works as a private investigator and Julia is a nurse. ""In the year 2035, Jude meets an enigmatic stranger named Alexi, a man whose body has been replaced by technology and whose brain has been reprogrammed by an alien race. It turns out that Alexi's brain is the same as Jude's and that he can use Jude's brain to take control of people's bodies. Alexi eventually uses Jude's body to take over the planet."	scratchplot	22	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296fb1adf82f6efc1227cc	1711aa1b-777b-4b2f-9d83-384c0f998b04	0001ec48d0--62296fb1adf82f6efc1227cc	a366401fdf9bc1560379119a9ceb0100	APPROVED	2022-03-10T03:25:37.480
I had to lose some weight. I decided to start eating healthier food. After a few months, i was able to lose weight. I started eating healthy foods. I went to the gym to get a new diet.	plan-and-write	24	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62296fe70491a43cbd6eb738	ae00ea3b-9e8b-4f3a-81a6-0e2fd48bc0ff	0001ec48d0--62296fe70491a43cbd6eb738	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:26:31.674
Tom was a new job at a new school. He decided to start working. He started to work hard. Eventually he was able to get a job. Tom ended up with a new job.	plan-and-write	5	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297013469e04513898a0c0	f7a6081a-b9b6-437c-a71f-8c7b5c3597bb	0001ec48d0--62297013469e04513898a0c0	c62475fa7b981556a0a09166d57d9de0	APPROVED	2022-03-10T03:27:15.919
The monster Praveena is a little girl living in the forest of Kerala in India. Praveenne and her family were attacked by a monster, who was an exact copy of her. The family's only hope is to bring her back to life. The monster had no memory of its past life, only of Praveene and her. She is now in the hospital. She has a strong bond with her pet cat, who is a doll. The cat's name is Durga. Durga has been taken away from Praveen and her mother. Durga is the only hope the family has of returning her to her original body.	scratchplot	32	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229702e0491a43cbd6eba20	9c1f369b-2300-4539-94c4-d8712acfdf80	0001ec48d0--6229702e0491a43cbd6eba20	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:27:42.151
"Batman, in the guise of a homeless man, is attacked by a crazed woman named Linda Green. As Linda fights Batman, his identity is exposed. Batman and the other heroes rush to her aid and Linda uses a special power to summon a mysterious and powerful creature from the sea called the sea monster."" The sea monster emerges from the water and attacks Batman, and Batman is forced to call upon his friends. When the heroes arrive, the sea monster appears and defeats them. The heroes and the sea creature have a battle. Batman has no choice but to sacrifice his life to destroy the sea thing. Meanwhile, Linda is taken to the asylum where her friends are waiting."	scratchplot	31	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229704c8900d230dbe4105b	c7b876d7-b764-482e-9a88-4084746b837c	0001ec48d0--6229704c8900d230dbe4105b	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:28:12.784
Benjamin Franklin and his sister Samantha Franklin were a wealthy young man from the time of the American Revolution when they were living in New Hampshire. They were in New Orleans on the night of September 14, 1774 when the British burned the city and Benjamin Franklin was among the first to escape to safety. He was able to escape because he had an understanding with Samuel Hopkinson, the owner of a bar in New Haven, Connecticut. Benjamin Franklin was an adventurer who made a name for himself across the Atlantic. He wrote about his adventures in his diary.	scratchplot	34	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622970b1655dc258c5bf54cb	58bbcb7c-f538-49d8-8abc-f8a8b83664d1	0001ec48d0--622970b1655dc258c5bf54cb	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:29:53.199
Tom wanted to lose weight. He decided to try out for a big weight loss. He started to lose weight. He exercised for a while. He eventually lost ten pounds.	plan-and-write	31	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622970c9eefaa33c9da15716	9acb9bc2-63eb-4e9c-a1a2-d8eafe50a7ff	0001ec48d0--622970c9eefaa33c9da15716	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:30:17.267
In the spring of 1970, George Jones' wife Jane died, and George sought employment in the construction field. He was hired by a contractor named Richard Wurtzel, who had a project in the works for the state. The state needed to build an office building, so Wurtlzle proposed the Joneses would build a state office building on their land. The construction site for the project was a field west of George's house. They built it, and they had a great deal of problems with it. So they got rid of it.	scratchplot	23	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622970f2cffc872118d00174	076bd4ba-7507-4352-afb5-7f80981b46aa	0001ec48d0--622970f2cffc872118d00174	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:30:58.973
I wanted to lose weight. I decided to start eating healthy food. I started to lose weight. Eventually, i started eating healthy food. I ate healthy foods.	plan-and-write	45	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297119f2f0126f4208bc01	f67f7639-819a-4146-831d-ec7436157089	0001ec48d0--62297119f2f0126f4208bc01	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:31:37.750
